objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1.23766E+18,150.6280129,49.02025438,19.09604,18.00628,17.29027,16.91996,16.64848,2821,301,2,58,1.1327E+18,GALAXY,0.1589635,1006,52708,180
1.23766E+18,232.0004402,9.675619217,19.35131,18.44801,18.17993,18.08166,18.04828,3836,301,6,549,5.86497E+18,STAR,6.78E-05,5209,56002,582
1.23766E+18,168.6214721,53.34742246,19.49174,17.98816,17.23223,16.79241,16.52183,2821,301,2,138,1.14062E+18,GALAXY,0.1057135,1013,52707,299
1.23767E+18,220.005703,25.00710684,19.38164,18.26387,17.81935,17.55762,17.4492,4649,301,3,235,2.40844E+18,GALAXY,0.03419822,2139,53878,497
1.23767E+18,222.2445197,24.25755381,19.43441,18.25222,17.72819,17.38804,17.18223,4649,301,3,250,2.41285E+18,GALAXY,0.07023814,2143,54184,186
1.23765E+18,171.1323039,-1.869389916,19.57201,18.1958,17.63343,17.43241,17.3175,1231,301,5,13,3.64012E+18,STAR,0.0002550583,3233,54891,294
1.23765E+18,352.502857,15.79075166,19.48482,18.61082,18.26158,18.12263,18.04775,1739,301,6,254,6.90976E+18,STAR,-0.0009694765,6137,56270,421
1.23766E+18,9.245364177,-1.220827786,18.87966,16.99265,16.07553,15.63098,15.29894,4263,301,1,177,4.41389E+17,GALAXY,0.0741595,392,51793,130
1.23766E+18,23.51024957,-1.075743732,16.10737,14.45376,13.65585,13.2225,12.83522,4263,301,1,273,4.50416E+17,GALAXY,0.015473,400,51820,204
1.23766E+18,246.146824,40.25586342,19.27303,16.93624,15.9748,15.45229,15.05809,3225,301,4,231,1.31967E+18,GALAXY,0.05935302,1172,52759,404
1.23766E+18,246.4111291,40.09884021,17.07021,15.42603,14.69567,14.32791,14.02005,3225,301,4,232,1.31968E+18,GALAXY,0.0325493,1172,52759,447
1.23766E+18,243.5055755,42.62275863,19.53222,17.88652,16.9227,16.36655,16.03061,3225,301,4,210,1.31731E+18,GALAXY,0.1372219,1170,52756,42
1.23766E+18,210.002273,57.90005541,18.87913,17.76024,17.33565,17.03768,16.98715,3225,301,4,37,1.30381E+18,GALAXY,0.05698375,1158,52668,71
1.23765E+18,256.5697937,39.29557249,18.72369,17.63006,17.44651,17.39075,17.39488,2207,301,6,110,2.45559E+18,STAR,-0.001059095,2181,53524,9
1.23766E+18,223.5083455,-2.293531431,19.15715,18.14901,17.75594,17.59832,17.54596,2379,301,3,96,1.03701E+18,STAR,-0.0002077455,921,52380,194
1.23768E+18,350.1954346,12.73531311,19.27632,18.33007,17.99385,17.88296,17.82731,7773,301,5,246,6.92219E+18,STAR,-0.0001147243,6148,56209,570
1.23767E+18,240.5880868,15.46452449,17.55136,15.87545,15.07107,14.66937,14.39449,4678,301,5,258,2.84188E+18,GALAXY,0.03470477,2524,54568,386
1.23767E+18,216.8016877,22.29471148,17.77826,16.3722,15.58225,15.12802,14.76161,4678,301,5,102,3.13803E+18,GALAXY,0.04215244,2787,54552,521
1.23766E+18,217.431076,33.61852986,18.97667,17.90089,17.40725,17.06044,16.91401,4512,301,5,125,2.07289E+18,GALAXY,0.08413629,1841,53491,379
1.23768E+18,6.889844184,26.36113888,19.43244,17.41613,16.36042,15.85131,15.45175,8103,301,1,137,7.07197E+18,GALAXY,0.131945,6281,56295,706
1.23766E+18,173.5687752,42.69451338,19.21557,17.79367,16.99388,16.52818,16.26162,3893,301,5,119,1.62483E+18,GALAXY,0.08941972,1443,53055,575
1.23766E+18,201.7437703,41.9458125,19.37618,18.15018,17.45297,17.08683,16.80599,3893,301,5,258,1.64623E+18,GALAXY,0.1644308,1462,53112,599
1.23766E+18,201.1321342,42.08995805,18.64278,17.10205,16.4804,15.88405,15.55884,3893,301,5,255,1.6462E+18,GALAXY,0.07566444,1462,53112,503
1.23766E+18,206.1681196,52.47067507,19.3398,18.24277,17.84142,17.70115,17.64885,3180,301,2,35,1.17319E+18,STAR,5.97E-05,1042,52725,11
1.23766E+18,207.4701772,52.35897879,18.96784,18.7333,18.63334,18.33567,18.35832,3180,301,2,41,1.17437E+18,QSO,1.680211,1043,52465,199
1.23766E+18,218.71202,49.25970132,19.24333,18.87316,18.65718,18.63501,18.4379,3180,301,2,92,1.17889E+18,QSO,0.8347759,1047,52733,278
1.23765E+18,173.0390875,-2.521476946,17.96934,17.10763,16.76155,16.62646,16.60012,1140,301,3,134,3.67053E+17,STAR,0.0005460029,326,52375,35
1.23768E+18,29.98416518,10.84376415,19.15626,17.8138,16.79765,16.2748,15.88608,7773,301,2,506,5.24222E+18,QSO,0.1403166,4656,55828,123
1.23768E+18,11.51067718,3.202811304,19.50103,19.43128,19.18091,19.22486,19.33806,7712,301,5,406,9.85284E+18,QSO,1.095877,8751,57685,332
1.23765E+18,165.3857833,66.95976123,19.4892,18.301,17.75135,17.39151,17.16933,1412,301,5,119,5.51816E+17,GALAXY,0.1120085,490,51929,454
1.23766E+18,245.1473655,24.81550779,18.11034,16.65678,15.88098,15.45752,15.16152,3927,301,4,121,1.77332E+18,GALAXY,0.09509417,1575,53493,117
1.23766E+18,229.734963,33.36452542,18.38734,16.42051,15.49541,15.06117,14.758,3927,301,4,15,1.56053E+18,GALAXY,0.06853453,1386,53116,115
1.23767E+18,267.8727335,25.26388096,18.04481,17.11568,16.75286,16.61002,16.56301,4828,301,4,127,2.45785E+18,STAR,-0.0004970237,2183,53536,40
1.23766E+18,65.03292626,27.49333087,19.01315,17.38179,16.53001,16.10033,15.84952,3557,301,4,43,1.40751E+18,STAR,-5.40E-05,1250,52930,491
1.23767E+18,112.6036627,39.89684171,19.13382,17.22368,16.14992,15.70482,15.33667,6573,301,2,198,1.95236E+18,GALAXY,0.1178493,1734,53034,188
1.23767E+18,341.4960493,29.89922751,15.69896,14.59311,14.32788,14.24421,14.23739,6354,301,1,120,2.95105E+18,STAR,-0.0001854748,2621,54380,257
1.23766E+18,239.984236,28.08793504,19.10455,17.82092,17.32928,16.97721,16.82495,3927,301,4,83,1.56737E+18,GALAXY,0.09348375,1392,52822,414
1.23766E+18,233.8882219,31.52136201,17.68997,15.94149,15.08143,14.62367,14.29829,3927,301,4,41,1.56397E+18,GALAXY,0.0535435,1389,53135,363
1.23766E+18,235.0180467,30.8552742,19.23586,18.10668,17.65352,17.30453,17.17444,3927,301,4,49,1.56401E+18,GALAXY,0.08223981,1389,53135,503
1.23766E+18,242.8066182,26.32917211,19.22889,17.85413,17.44588,17.2239,17.14079,3927,301,4,104,1.56842E+18,GALAXY,0.0393469,1393,52824,151
1.23767E+18,215.5193064,15.17962878,17.60106,17.70332,17.59658,17.48339,17.21211,5322,301,3,40,3.09176E+18,QSO,0.2561927,2746,54232,158
1.23767E+18,169.394457,27.74662119,19.55769,19.469,19.24376,19.25563,19.37844,5112,301,6,389,1.27869E+19,QSO,1.320359,11357,58522,99
1.23767E+18,146.4607282,24.47933164,19.09223,18.17939,17.80841,17.50564,17.95096,5061,301,4,219,2.58524E+18,GALAXY,0.06726606,2296,53735,637
1.23768E+18,356.4675798,20.0218836,19.50154,17.56002,16.54011,16.07502,15.71268,8096,301,4,206,6.88723E+18,GALAXY,0.1026005,6117,56272,370
1.23765E+18,0.7242358449,16.17665938,19.54506,18.97217,18.72278,18.64299,18.69172,1739,301,6,307,8.4564E+17,STAR,0.0003305929,751,52251,326
1.23766E+18,214.0584741,-2.59731693,18.79543,17.7265,17.31048,17.14916,17.10742,2379,301,3,32,1.03133E+18,STAR,9.23E-05,916,52378,30
1.23766E+18,215.0940347,-2.431389549,19.58494,19.71145,19.2975,19.19037,19.2885,2379,301,3,39,1.03249E+18,QSO,1.340945,917,52400,160
1.23766E+18,216.2694191,-2.425070702,19.55418,19.20196,18.79629,18.74468,18.26942,2379,301,3,47,1.03365E+18,QSO,0.3258658,918,52404,263
1.23768E+18,7.364143743,12.0385647,19.29055,17.37197,16.4223,15.95372,15.60158,7773,301,2,358,6.9762E+18,GALAXY,0.07136738,6196,56189,460
1.23767E+18,110.2371941,39.84236007,19.59639,17.8282,16.97516,16.56569,16.23223,6573,301,3,186,1.05465E+19,GALAXY,0.06982739,9367,57758,571
1.23766E+18,185.3682503,7.694805061,19.49158,17.63629,16.74449,16.32099,16.01209,3841,301,4,137,1.82963E+18,GALAXY,0.07200085,1625,53140,156
1.23766E+18,189.1681472,7.608511388,19.09177,17.14715,16.0738,15.62683,15.26241,3841,301,4,162,1.8331E+18,GALAXY,0.1323767,1628,53474,475
1.23767E+18,349.4489486,18.90921227,18.05965,16.91464,16.52157,16.38858,16.31585,6366,301,4,130,8.56483E+18,STAR,-0.0002225625,7607,56902,392
1.23766E+18,207.9757918,7.515927906,18.98802,17.92512,17.56229,17.41123,17.41349,3841,301,5,286,2.03238E+18,STAR,-2.13E-05,1805,53875,458
1.23766E+18,136.7230978,43.4895958,19.39632,17.27617,16.17484,15.65449,15.20023,2777,301,3,203,9.35769E+17,GALAXY,0.119708,831,52294,531
1.23767E+18,263.0604632,34.13579959,17.84751,16.52499,15.95014,15.68786,15.5457,5327,301,4,76,2.53677E+18,STAR,-0.0003682757,2253,54551,445
1.23766E+18,205.2354816,58.53914951,18.94933,17.75194,17.25803,16.94031,16.81287,2243,301,4,406,1.0809E+18,GALAXY,0.08284541,960,52425,147
1.23768E+18,0.2007342382,1.553804416,18.63738,18.29874,18.3694,18.36102,18.3296,7712,301,1,331,4.83696E+18,QSO,0.6632693,4296,55499,344
1.23768E+18,32.04888329,5.981430766,19.19991,18.24198,17.9488,17.82873,17.80138,7760,301,2,165,8.16965E+18,STAR,-0.0008896565,7256,56658,440
1.23767E+18,223.6026293,23.84651142,19.42904,18.18126,17.55478,17.16603,16.9075,4649,301,3,258,2.41281E+18,GALAXY,0.1174961,2143,54184,19
1.23767E+18,213.1129328,26.76662311,19.36142,18.05021,17.49232,17.20602,17.07242,4649,301,3,192,2.39488E+18,GALAXY,0.03481996,2127,53859,344
1.23767E+18,232.1692634,22.3523242,19.39154,19.34803,19.10015,18.97772,18.95078,4671,301,1,27,2.43309E+18,QSO,1.355002,2161,53878,61
1.23767E+18,119.8444204,43.01950334,18.92267,17.98277,17.6328,17.49846,17.41955,6573,301,6,238,4.13882E+18,STAR,-0.0004246832,3676,55186,56
1.23767E+18,120.7539731,42.9763161,19.48967,19.38215,19.17442,19.16525,19.19824,6573,301,6,242,9.31912E+18,QSO,1.339634,8277,57073,171
1.23767E+18,122.5105514,43.36778582,18.97706,18.61201,18.77608,18.96122,19.25596,6573,301,6,251,4.94292E+17,STAR,0.0001203733,439,51877,81
1.23767E+18,246.9224795,8.240969106,18.11984,17.97356,17.88874,17.73592,17.61799,5322,301,3,250,5.8682E+18,QSO,1.932025,5212,56016,36
1.23766E+18,5.110970917,-1.060927013,18.16339,16.10069,15.19814,14.77102,14.46819,4263,301,1,150,4.39168E+17,GALAXY,0.06408318,390,51900,243
1.23766E+18,19.80600179,-1.084282574,19.39644,17.49368,16.68139,16.27282,15.96116,4263,301,1,248,4.48131E+17,GALAXY,0.04609407,398,51789,84
1.23766E+18,29.18806781,-1.172406313,19.36232,18.36058,18.11293,18.03793,17.99693,4263,301,1,310,4.53806E+17,STAR,0.000258248,403,51871,249
1.23766E+18,30.72527902,-1.239732602,19.03601,18.09373,17.62665,17.1222,17.03712,4263,301,1,321,7.89283E+17,GALAXY,0.09963445,701,52179,98
1.23766E+18,36.77300827,-1.06819797,19.38437,18.00795,17.31551,16.97168,16.71391,4263,301,1,361,4.58323E+17,GALAXY,0.09691706,407,51820,297
1.23766E+18,109.5196063,39.53291768,19.22357,18.00985,17.57916,17.40565,17.34349,4264,301,4,17,3.60856E+18,STAR,-1.35E-05,3205,54848,167
1.23766E+18,224.6068855,45.41737145,19.21197,17.94139,18.10692,18.25467,18.35545,3918,301,4,184,1.88714E+18,STAR,-0.0002956007,1676,53147,461
1.23766E+18,237.1925096,38.99509846,19.0006,18.75791,18.58335,18.6138,18.20155,3918,301,4,259,1.89152E+18,QSO,0.3514626,1680,53171,27
1.23766E+18,241.1931653,36.47954179,18.15783,16.66825,16.06221,15.81153,15.69206,3918,301,4,286,3.91591E+18,STAR,-0.0001819287,3478,55008,112
1.23768E+18,15.8514051,3.191166554,18.05289,17.09906,16.7379,16.60352,16.56954,7712,301,5,435,9.8585E+18,STAR,-0.0006619328,8756,57687,450
1.23768E+18,345.2825932,21.1838656,19.43718,17.58028,16.49747,15.97711,15.54461,8102,301,3,137,6.89186E+18,GALAXY,0.1161227,6121,56187,842
1.23765E+18,178.0560742,68.0521245,19.4133,18.33678,17.67662,17.26303,17.08852,1412,301,5,152,5.54097E+17,GALAXY,0.2040912,492,51955,561
1.23768E+18,339.9403581,10.81431812,18.56529,17.64078,17.24995,17.10404,17.04696,7773,301,2,179,5.69049E+18,STAR,-0.0009713375,5054,56191,711
1.23766E+18,340.0683226,-0.3361325636,16.96466,16.08031,15.55332,15.16042,14.89353,4192,301,3,223,4.24496E+17,GALAXY,0.05672755,377,52145,114
1.23766E+18,231.0390141,32.85603194,18.88262,17.11356,16.31854,15.95065,15.6636,3927,301,4,23,1.56176E+18,GALAXY,0.06893987,1387,53118,481
1.23766E+18,233.4412817,31.67567102,18.68872,16.67637,15.69528,15.268,14.91892,3927,301,4,39,5.3177E+18,GALAXY,0.08979027,4723,56033,270
1.23766E+18,196.6879425,7.928878665,19.19634,18.87775,18.64186,18.70279,18.63477,3841,301,5,212,2.02004E+18,QSO,0.9428973,1794,54504,633
1.23766E+18,238.8979607,28.78907825,19.4674,17.96509,17.23945,16.86074,16.66654,3927,301,4,76,1.56623E+18,GALAXY,0.07619549,1391,52817,379
1.23766E+18,244.5068924,25.39729524,19.43852,17.31379,16.191,15.6443,15.25462,3927,301,4,116,1.77448E+18,GALAXY,0.1116234,1576,53496,217
1.23766E+18,238.6123434,28.92904296,18.56722,17.0926,16.42044,16.03973,15.78078,3927,301,4,74,1.56502E+18,GALAXY,0.07920501,1390,53142,71
1.23767E+18,221.4250189,14.15864605,18.9059,18.62057,18.69868,18.7652,18.73379,5322,301,3,79,3.09524E+18,QSO,0.6813358,2749,54241,508
1.23767E+18,118.180953,9.495323049,18.95101,17.49336,16.98946,16.83429,16.77429,5137,301,2,28,3.31026E+18,STAR,0.0001636558,2940,54508,415
1.23766E+18,242.7328915,26.43695279,17.34625,15.74875,14.98867,14.59202,14.26903,3927,301,4,103,1.56853E+18,GALAXY,0.03380759,1393,52824,556
1.23766E+18,233.6638714,31.59595723,17.3051,15.40858,14.51289,14.0719,13.78283,3927,301,4,40,1.5629E+18,GALAXY,0.06560035,1388,53119,548
1.23766E+18,176.1047589,7.499846889,17.62475,16.01222,15.19363,14.78527,14.47606,3841,301,4,75,1.82514E+18,GALAXY,0.06732304,1621,53383,191
1.23767E+18,348.2478408,21.12179841,19.03688,17.77208,17.22694,17.00828,16.90066,6366,301,4,113,2.95325E+18,STAR,-0.0005510582,2623,54328,57
1.23767E+18,64.81169724,15.38146863,18.40382,16.86565,15.87002,15.44294,15.16938,6003,301,1,136,3.01747E+18,GALAXY,0,2680,54141,214
1.23768E+18,352.4763402,32.08368061,19.22127,18.89125,18.77551,18.64375,18.57708,8111,301,4,37,8.74383E+18,QSO,1.653339,7766,58395,340
1.23766E+18,119.622158,30.65082507,19.2069,17.57562,16.51169,16.00991,15.6378,2777,301,3,78,1.19465E+18,GALAXY,0.1574298,1061,52641,253
1.23766E+18,140.3021651,45.21266285,19.27454,17.89281,17.22188,16.80159,16.54814,2777,301,3,223,9.37944E+17,GALAXY,0.08245081,833,52314,251
1.23766E+18,252.7871529,20.53972125,18.0367,17.00706,16.58839,16.40925,16.2794,3927,301,6,176,3.85735E+18,STAR,-0.0008064987,3426,54977,52
1.23765E+18,152.6315191,2.417828104,19.38389,18.0979,17.30361,16.90455,16.69195,1907,301,4,200,5.65331E+17,GALAXY,0.09397458,502,51957,469
1.23766E+18,172.3219303,53.70625135,18.65318,17.63865,17.36274,17.18044,17.08353,2821,301,2,153,1.14287E+18,GALAXY,0.02719878,1015,52734,299
1.23768E+18,2.884775132,1.490638341,19.16559,19.07357,19.0556,18.82552,18.74828,7712,301,1,349,1.05904E+19,QSO,1.656637,9406,58067,544
1.23767E+18,43.01584736,34.01012636,17.93136,16.4223,15.75872,15.48061,15.33047,5934,301,4,167,8.16737E+18,STAR,-0.0001484388,7254,56625,351
1.23767E+18,239.9841022,18.91234496,19.42303,19.08759,18.8076,18.66245,18.43612,4671,301,1,81,2.44546E+18,QSO,0.3979035,2172,54230,27
1.23766E+18,230.3796478,33.18619789,18.90823,17.57254,17.17502,16.94308,16.97929,3927,301,4,19,1.56174E+18,GALAXY,0.02999244,1387,53118,411
1.23766E+18,241.4262672,27.22469494,18.88323,17.54229,17.01789,16.75376,16.72259,3927,301,4,94,1.56848E+18,GALAXY,0.03208113,1393,52824,368
1.23768E+18,345.705024,2.76970987,19.58314,19.23843,18.8997,18.72596,18.46987,7712,301,4,234,1.27261E+19,QSO,2.109657,11303,58428,226
1.23767E+18,257.734048,42.80231756,19.20997,18.8972,18.81041,18.93487,18.85936,5327,301,3,12,9.6062E+18,QSO,0.8152742,8532,58022,62
1.23767E+18,261.5204059,36.17548314,17.10295,16.00324,15.8638,15.86728,15.90425,5327,301,3,61,3.70661E+18,STAR,-0.0002377049,3292,54943,531
1.23766E+18,208.9515859,7.291498978,19.03886,18.72794,18.60981,18.61537,18.47258,3841,301,5,293,2.0324E+18,QSO,0.8021297,1805,53875,557
1.23767E+18,151.7431686,21.34051965,18.54051,17.60909,17.25403,17.13204,17.06285,5137,301,4,257,1.07841E+19,STAR,1.97E-06,9578,57817,942
1.23766E+18,5.799869723,-1.151771436,19.58547,18.18422,17.56465,17.24677,16.98325,4263,301,1,154,4.39113E+17,GALAXY,0.1067255,390,51900,43
1.23766E+18,239.0689646,45.8074796,19.22163,17.97486,17.50468,17.19273,16.95461,3225,301,4,180,1.31628E+18,GALAXY,0.04108727,1169,52753,362
1.23767E+18,121.8561565,43.20076683,18.84839,17.84271,17.48128,17.34476,17.28209,6573,301,6,248,9.32033E+18,STAR,0.0002020419,8278,56990,460
1.23767E+18,122.2372489,43.17249955,19.19876,18.21285,17.90953,17.7899,17.77969,6573,301,6,249,6.14832E+17,STAR,-4.40E-05,546,52205,328
1.23767E+18,122.8833492,43.38699061,15.47245,15.512,15.8791,16.17801,16.4794,6573,301,6,253,9.32029E+18,STAR,0.0002383526,8278,56990,345
1.23768E+18,352.1448323,22.89946962,18.95208,17.98959,17.67957,17.56158,17.5182,8108,301,6,193,8.56039E+18,STAR,-0.0009942182,7603,56960,617
1.23766E+18,11.05872114,-1.1544468,19.56538,18.62097,18.26015,17.93401,17.83481,4263,301,1,189,1.22164E+18,GALAXY,0.1163622,1085,52531,124
1.23766E+18,15.14104059,-1.177570431,19.57787,18.54055,17.9761,17.60707,17.37529,4263,301,1,217,4.44745E+17,GALAXY,0.1643408,395,51783,53
1.23768E+18,322.1674409,10.06264919,19.58341,19.48789,19.08715,18.91311,18.85229,7773,301,5,62,8.21933E+17,QSO,1.418552,730,52466,95
1.23766E+18,163.0534663,49.12528152,19.56419,18.37117,17.73682,17.22246,17.01628,2964,301,6,227,1.08435E+18,GALAXY,0.1380789,963,52643,410
1.23767E+18,246.7512885,16.22139609,19.52098,19.26138,18.95205,17.97876,17.25269,4671,301,2,127,2.48613E+18,STAR,-5.03E-05,2208,53880,504
1.23767E+18,233.7147276,22.1577661,19.35034,18.2992,17.86736,17.69134,17.60926,4671,301,2,36,2.43435E+18,STAR,-0.0001682871,2162,54207,555
1.23767E+18,214.7750241,26.23138944,18.91452,17.82512,17.40111,17.12318,16.99686,4649,301,3,203,2.3948E+18,GALAXY,0.01519774,2127,53859,27
1.23767E+18,190.9798189,29.63039637,18.93076,17.07127,16.13052,15.68037,15.3483,4649,301,3,61,2.51867E+18,GALAXY,0.1034807,2237,53828,117
1.23766E+18,227.0147047,44.49318357,18.16604,17.21939,16.96849,16.85668,16.82426,3918,301,4,196,9.5917E+18,STAR,-0.000341698,8519,58198,576
1.23767E+18,42.56946992,33.44735175,19.38691,17.96079,17.32889,17.07317,16.95964,5934,301,4,162,8.16739E+18,STAR,-0.0001603926,7254,56625,417
1.23766E+18,215.6122041,-2.516823242,19.3671,18.85828,19.17142,19.43647,19.6455,2379,301,3,43,1.03247E+18,STAR,0.0004881474,917,52400,72
1.23767E+18,155.3825322,24.20731664,19.28256,17.57086,16.79196,16.39657,16.09448,5112,301,3,302,2.64152E+18,GALAXY,0.03836939,2346,53734,594
1.23767E+18,157.9167669,24.75035887,18.6783,18.56849,18.28917,18.21018,17.68076,5112,301,3,318,1.17726E+19,QSO,0.3109573,10456,58136,758
1.23766E+18,27.31845914,-1.176167566,18.91782,17.93881,17.36545,17.01812,16.85776,4263,301,1,298,4.52679E+17,GALAXY,0.1072347,402,51793,243
1.23766E+18,235.2817201,30.63908034,18.77856,17.78171,17.25331,16.89709,16.71871,3927,301,4,51,1.56403E+18,GALAXY,0.09689609,1389,53135,559
1.23766E+18,231.2642924,32.75030059,19.48719,18.0214,17.32494,16.94877,16.70132,3927,301,4,24,1.56176E+18,GALAXY,0.09108201,1387,53118,501
1.23767E+18,115.9473901,42.37903805,19.57785,18.15289,17.58874,17.377,17.2719,6573,301,6,218,3.63103E+18,STAR,-8.72E-05,3225,54853,14
1.23767E+18,116.8335742,42.59537025,18.64852,17.63333,17.26847,17.13339,17.0819,6573,301,6,223,9.33397E+18,STAR,-0.0007222867,8290,57364,942
1.23767E+18,116.8551257,42.52655501,18.86114,17.89528,17.47618,17.34733,17.27665,6573,301,6,223,3.55913E+18,STAR,-0.0004496439,3161,54779,570
1.23766E+18,231.904289,32.36150133,18.12367,16.28018,15.41415,15.01561,14.70802,3927,301,4,29,1.56165E+18,GALAXY,0.07802096,1387,53118,80
1.23766E+18,239.3319454,28.58180886,17.95408,16.60142,15.99984,15.61901,15.42194,3927,301,4,78,1.56627E+18,GALAXY,0.07876735,1391,52817,505
1.23766E+18,240.664803,27.58654467,19.1855,18.02785,17.46046,17.14015,16.97431,3927,301,4,89,1.56739E+18,GALAXY,0.08925132,1392,52822,504
1.23768E+18,335.8660388,10.40620957,19.54333,17.46419,16.29144,15.81024,15.48799,7773,301,2,152,5.68828E+18,GALAXY,0.1326093,5052,55857,842
1.23768E+18,317.6047685,8.076983919,19.57571,17.5941,16.52634,16.04977,15.63783,7773,301,2,30,4.59277E+18,GALAXY,0.0942995,4079,55363,804
1.23766E+18,124.2315837,3.643403828,18.75124,17.35669,16.6507,16.25624,16.03383,3015,301,3,67,1.33311E+18,GALAXY,0.08687948,1184,52641,177
1.23766E+18,174.2762741,7.487240097,19.59602,17.63315,16.53565,16.08111,15.69071,3841,301,4,63,1.82298E+18,GALAXY,0.1329391,1619,53084,551
1.23765E+18,156.9079402,2.621844648,18.93194,17.664,17.05555,16.62369,16.45145,1907,301,4,229,5.67585E+17,GALAXY,0.09876425,504,52316,478
1.23766E+18,175.2129303,54.07494847,19.48162,17.69315,16.81797,16.41099,16.10386,2821,301,2,164,1.14399E+18,GALAXY,0.0810959,1016,52759,291
1.23766E+18,228.9151592,10.25799357,19.50768,18.54116,18.21489,18.09469,18.06274,3836,301,6,528,6.18017E+18,STAR,8.77E-05,5489,55990,384
1.23767E+18,275.5855777,64.28697658,16.81685,15.82498,15.52172,15.38394,15.35682,6162,301,3,184,2.87339E+18,STAR,-0.0008999362,2552,54632,356
1.23767E+18,171.7118263,20.49908446,18.92981,17.81624,17.39396,17.10856,16.93358,5313,301,6,84,2.81261E+18,GALAXY,0.04427182,2498,54169,410
1.23767E+18,246.1260725,14.65065203,19.58516,19.52892,19.85972,20.12007,20.32395,4649,301,2,413,2.47937E+18,STAR,-2.93E-05,2202,53566,486
1.23767E+18,164.714126,23.62881094,18.78531,17.88928,17.67678,17.60673,17.61904,5137,301,4,339,1.17848E+19,STAR,-0.0006014972,10467,58138,63
1.23766E+18,249.6977228,37.0942808,18.90989,17.7664,17.24068,16.86941,16.64731,3225,301,4,259,1.32191E+18,GALAXY,0.09924271,1174,52782,365
1.23765E+18,256.2442095,39.89247721,17.1081,15.95585,15.87906,15.90253,15.90869,2207,301,6,105,2.45574E+18,STAR,-0.0002666793,2181,53524,564
1.23765E+18,254.066705,42.85083245,19.18893,18.19846,17.83775,17.69513,17.6677,2207,301,6,83,9.60631E+18,STAR,-0.0005085664,8532,58022,482
1.23767E+18,242.7456195,9.437693249,18.28369,17.15649,17.23461,17.34525,17.4104,5322,301,3,222,2.84405E+18,STAR,-0.000214589,2526,54582,104
1.23765E+18,1.612655445,16.1002392,19.33949,19.18615,19.21206,18.97138,19.0573,1739,301,6,313,8.45696E+17,QSO,1.677092,751,52251,529
1.23768E+18,337.6342709,21.18879444,19.33023,18.9536,19.02647,18.80726,18.80215,8108,301,6,103,8.53682E+18,QSO,0.595387,7582,56960,894
